                  bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableHash, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSize, data_name, data_size, data_sorted,          op, payload_size, run_id, ycsb_range_len, ycsb_zipf,  time,   cycle,   instr, L1_miss, LLC_miss, br_miss,   task,     scale,   IPC,   CPU,   GHz 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.007, 327.746, 587.235,  10.410,    0.485,   4.915, 73.012, 100000.000, 1.792, 1.001, 4.489 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.568, 255.263, 419.469,   5.268,    2.224,   3.444, 56.849, 10000000.000, 1.643, 1.000, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,     90000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.012, 583.111, 1178.178,  14.024,    1.205,   7.228, 129.870, 90000.000, 2.021, 1.001, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,     90000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.859, 385.566, 560.197,  12.410,    4.214,   5.320, 85.864, 10000000.000, 1.453, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.011, 511.579, 840.013,  28.066,    4.442,   7.276, 113.936, 100000.000, 1.642, 1.001, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.891, 400.122, 546.413,   9.912,    4.608,   6.061, 89.098, 10000000.000, 1.366, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.013, 596.220, 1190.706,  14.414,    1.492,   7.341, 132.789, 100000.000, 1.997, 1.001, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    100000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.868, 389.958, 560.616,  12.442,    4.458,   5.385, 86.836, 10000000.000, 1.438, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    120000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.009, 331.601, 593.894,  10.618,    0.517,   5.001, 73.868, 120000.000, 1.791, 1.001, 4.489 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    120000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.579, 259.871, 419.721,   5.441,    2.399,   3.542, 57.875, 10000000.000, 1.615, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    120000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.014, 520.852, 846.487,  28.539,    5.733,   7.381, 116.013, 120000.000, 1.625, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    120000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.917, 411.771, 548.580,  10.095,    4.885,   6.350, 91.701, 10000000.000, 1.332, 1.000, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    120000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.016, 593.390, 1194.614,  14.756,    1.529,   7.447, 132.144, 120000.000, 2.013, 1.000, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    120000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.881, 395.572, 566.285,  12.731,    4.855,   5.355, 88.088, 10000000.000, 1.432, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    140000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.011, 340.218, 601.849,  10.966,    0.626,   5.112, 75.938, 140000.000, 1.769, 1.001, 4.480 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    140000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.594, 266.774, 421.644,   5.651,    2.540,   3.666, 59.414, 10000000.000, 1.581, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    140000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.017, 534.630, 851.869,  28.909,    6.811,   7.503, 119.059, 140000.000, 1.593, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    140000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.936, 420.192, 550.101,  10.285,    5.176,   6.465, 93.567, 10000000.000, 1.309, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    140000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.019, 602.183, 1195.643,  15.173,    1.851,   7.516, 134.110, 140000.000, 1.986, 1.000, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    140000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.904, 405.701, 567.933,  12.846,    5.299,   5.571, 90.345, 10000000.000, 1.400, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    160000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.012, 345.661, 607.843,  11.416,    0.682,   5.207, 76.990, 160000.000, 1.758, 1.001, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    160000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.614, 275.872, 423.637,   5.833,    2.627,   3.682, 61.435, 10000000.000, 1.536, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    160000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.019, 541.706, 859.441,  29.347,    7.635,   7.591, 120.642, 160000.000, 1.587, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    160000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.964, 432.699, 551.873,  10.472,    5.435,   6.589, 96.353, 10000000.000, 1.275, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    160000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.022, 610.822, 1199.529,  15.487,    2.171,   7.614, 136.024, 160000.000, 1.964, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    160000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.921, 413.389, 570.160,  13.119,    5.576,   5.639, 92.053, 10000000.000, 1.379, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    180000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.014, 350.199, 612.301,  11.629,    0.820,   5.258, 78.036, 180000.000, 1.748, 1.001, 4.488 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    180000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.618, 277.288, 430.558,   5.987,    2.734,   3.652, 61.753, 10000000.000, 1.553, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    180000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.022, 545.164, 862.087,  29.380,    8.272,   7.644, 121.414, 180000.000, 1.581, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    180000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.981, 440.648, 553.428,  10.736,    5.622,   6.651, 98.128, 10000000.000, 1.256, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    180000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.025, 613.725, 1207.129,  15.663,    2.421,   7.685, 136.663, 180000.000, 1.967, 1.001, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    180000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.949, 426.162, 570.832,  13.277,    5.899,   5.727, 94.896, 10000000.000, 1.339, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.016, 356.814, 616.835,  11.828,    0.921,   5.345, 79.464, 200000.000, 1.729, 1.001, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.624, 280.407, 430.192,   6.098,    2.800,   3.815, 62.446, 10000000.000, 1.534, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.025, 557.061, 864.154,  29.735,    8.980,   7.721, 124.068, 200000.000, 1.551, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.009, 453.161, 555.309,  10.999,    5.840,   6.702, 100.911, 10000000.000, 1.225, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.028, 621.216, 1216.587,  15.877,    2.531,   7.808, 138.330, 200000.000, 1.958, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    200000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.962, 431.702, 571.904,  13.440,    6.159,   5.788, 96.131, 10000000.000, 1.325, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    220000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.018, 359.421, 618.951,  12.014,    0.973,   5.391, 80.041, 220000.000, 1.722, 1.001, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    220000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.652, 292.588, 431.709,   6.305,    2.859,   3.866, 65.160, 10000000.000, 1.475, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    220000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.028, 562.689, 869.819,  29.985,    9.601,   7.800, 125.312, 220000.000, 1.546, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    220000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.046, 469.972, 559.652,  11.266,    6.036,   6.690, 104.652, 10000000.000, 1.191, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    220000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.031, 630.693, 1217.035,  16.120,    2.845,   7.866, 140.462, 220000.000, 1.930, 1.000, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    220000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.006, 451.760, 573.235,  13.843,    6.426,   5.857, 100.598, 10000000.000, 1.269, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    240000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.020, 365.199, 620.210,  12.103,    1.084,   5.433, 81.373, 240000.000, 1.698, 1.001, 4.488 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    240000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.662, 297.409, 433.204,   6.420,    2.940,   3.938, 66.238, 10000000.000, 1.457, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    240000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.030, 565.314, 870.050,  29.980,    9.978,   7.845, 125.905, 240000.000, 1.539, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    240000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.117, 501.684, 559.953,  11.557,    6.084,   6.780, 111.716, 10000000.000, 1.116, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    240000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.034, 632.871, 1219.622,  16.327,    3.056,   7.932, 140.934, 240000.000, 1.927, 0.999, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    240000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.052, 472.411, 576.790,  14.385,    6.723,   5.780, 105.197, 10000000.000, 1.221, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    260000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.021, 370.405, 624.260,  12.311,    1.259,   5.506, 82.487, 260000.000, 1.685, 1.001, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    260000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.699, 313.853, 433.557,   6.510,    3.004,   4.019, 69.895, 10000000.000, 1.381, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    260000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.033, 575.599, 873.390,  30.157,   10.711,   7.895, 128.183, 260000.000, 1.517, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    260000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.191, 534.878, 561.013,  11.892,    6.378,   6.933, 119.107, 10000000.000, 1.049, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    260000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.037, 638.259, 1217.881,  16.431,    3.292,   7.999, 142.137, 260000.000, 1.908, 1.000, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    260000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.098, 492.958, 580.137,  14.366,    7.048,   5.803, 109.777, 10000000.000, 1.177, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    280000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.023, 372.028, 626.652,  12.519,    1.371,   5.566, 82.866, 280000.000, 1.684, 1.000, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    280000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.733, 329.079, 434.349,   6.831,    3.074,   4.054, 73.286, 10000000.000, 1.320, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    280000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.036, 577.179, 874.571,  30.396,   10.959,   7.936, 128.538, 280000.000, 1.515, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    280000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.207, 542.171, 561.983,  12.088,    6.406,   6.980, 120.731, 10000000.000, 1.037, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    280000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.041, 649.772, 1224.297,  16.566,    3.538,   8.046, 144.703, 280000.000, 1.884, 1.000, 4.490 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    280000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.170, 525.476, 580.095,  14.633,    7.192,   5.999, 117.014, 10000000.000, 1.104, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.025, 379.885, 628.003,  12.673,    1.441,   5.596, 84.611, 300000.000, 1.653, 1.000, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.782, 351.000, 436.204,   7.197,    3.170,   4.069, 78.178, 10000000.000, 1.243, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.039, 582.775, 877.642,  30.552,   11.410,   7.975, 129.783, 300000.000, 1.506, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.305, 585.982, 562.394,  12.392,    6.623,   7.047, 130.489, 10000000.000, 0.960, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.043, 647.444, 1229.950,  16.745,    3.722,   8.104, 144.175, 300000.000, 1.900, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    300000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.222, 548.868, 580.111,  14.770,    7.485,   6.051, 122.226, 10000000.000, 1.057, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    320000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.027, 377.964, 629.023,  12.648,    1.549,   5.627, 84.175, 320000.000, 1.664, 1.000, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    320000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.794, 356.458, 436.300,   6.889,    3.123,   4.106, 79.383, 10000000.000, 1.224, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    320000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.042, 588.387, 877.936,  30.584,   11.723,   8.019, 131.026, 320000.000, 1.492, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    320000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.347, 604.719, 563.309,  12.773,    6.726,   7.111, 134.660, 10000000.000, 0.932, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    320000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.047, 653.954, 1230.008,  16.878,    4.071,   8.157, 145.633, 320000.000, 1.881, 1.000, 4.490 
