                 bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                  0,                0,                     0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_c,            8, 1697189324,      1,            100, -1.000000, 6.370,          51357,             758,               1,              0,               0,               0,                0,                 4273260, 2859.178, 1153.367,  42.879,   27.159,  13.017, 636.776, 10000000.000, 0.403, 1.000, 4.490 
                 bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/adapt-n3-ycsb,       adapt,                   16,                     1,                 1,                  0,                1,                     1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e_init,            8, 1697189336,      1,            100, -1.000000, 1.768,           3875,             653,               0,          39892,               0,               0,                0,                 4023260, 1973.397, 1883.989,  39.657,   19.444,  17.272, 439.373, 4023260.000, 0.955, 1.000, 4.491 
named-build/adapt-n3-ycsb,       adapt,                   16,                     1,                 1,                  0,                1,                     1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e,            8, 1697189336,      1,            100, -1.000000, 15.021,           5142,             712,               0,          43841,               0,               0,                0,                 4523397, 6746.145, 5487.238,  92.737,   59.161,  28.393, 1502.043, 10000000.000, 0.813, 1.000, 4.491 
               bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/hot-n3-ycsb,         hot,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e_init,            8, 1697189355,      1,            100, -1.000000, 2.525,              0,               0,               0,              0,               0,               0,                0,                       0, 2819.026, 2383.311,  46.874,   23.682,  13.772, 627.653, 4023260.000, 0.845, 1.000, 4.491 
named-build/hot-n3-ycsb,         hot,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e,            8, 1697189355,      1,            100, -1.000000, 32.924,              0,               0,               0,              0,               0,               0,                0,                       0, 14784.941, 7287.231, 209.092,  172.124,  11.760, 3292.179, 10000000.000, 0.493, 1.000, 4.491 
               bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/art-n3-ycsb,         art,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e_init,            8, 1697189392,      1,            100, -1.000000, 2.389,              0,               0,               0,              0,               0,               0,                0,                       0, 2666.732, 2406.417,  38.704,   17.040,  12.639, 593.741, 4023260.000, 0.902, 1.000, 4.491 
named-build/art-n3-ycsb,         art,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e,            8, 1697189392,      1,            100, -1.000000, 43.465,              0,               0,               0,              0,               0,               0,                0,                       0, 19518.341, 6832.450, 247.379,  197.461,  44.732, 4346.171, 10000000.000, 0.350, 1.000, 4.491 
                    bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e_init,            8, 1697189440,      1,            100, -1.000000, 2.945,         113143,            3055,               0,              0,               0,               0,                0,                 4023260, 3288.015, 1692.260, 103.928,   60.889,  18.063, 732.062, 4023260.000, 0.515, 1.000, 4.491 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e,            8, 1697189440,      1,            100, -1.000000, 20.521,         127027,            3630,               0,              0,               0,               0,                0,                 4523130, 9215.764, 5726.300, 187.134,  123.623,  29.261, 2052.015, 10000000.000, 0.621, 1.000, 4.491 
                 bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                  0,                0,                     0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e_init,            8, 1697189466,      1,            100, -1.000000, 2.336,          48536,             739,               0,              0,               0,               0,                0,                 4023260, 2607.739, 1504.705,  59.032,   34.146,  17.303, 580.617, 4023260.000, 0.577, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                  0,                0,                     0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e,            8, 1697189466,      1,            100, -1.000000, 14.560,          54195,             810,               0,              0,               0,               0,                0,                 4523212, 6539.062, 4900.884,  90.383,   54.568,  28.019, 1455.952, 10000000.000, 0.749, 1.000, 4.491 
                bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                  0,                1,                     0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e_init,            8, 1697189484,      1,            100, -1.000000, 1.783,              0,             625,               0,          43480,               0,               0,                0,                 4023260, 1990.782, 1890.858,  38.947,   18.999,  17.082, 443.255, 4023260.000, 0.950, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                  0,                1,                     0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e,            8, 1697189484,      1,            100, -1.000000, 15.853,              0,             733,               0,          48547,               0,               0,                0,                 4523272, 7119.924, 5857.722,  99.235,   63.585,  28.243, 1585.249, 10000000.000, 0.823, 1.000, 4.491 
                  bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf,       data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                  0,                0,                     0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e_init,            8, 1697189504,      1,            100, -1.000000, 2.355,          48526,             694,               0,              0,               0,               0,                0,                 4023260, 2628.783, 1504.971,  58.219,   33.907,  17.146, 585.286, 4023260.000, 0.572, 1.000, 4.491 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                  0,                0,                     0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/urls-short,   4273260,           0, 1.000000, ycsb_e,            8, 1697189504,      1,            100, -1.000000, 14.860,          54190,             782,               0,              0,               0,               0,                0,                 4523125, 6673.335, 4893.367,  90.644,   55.448,  27.915, 1485.847, 10000000.000, 0.733, 1.000, 4.491 
                 bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf, data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/adapt-n3-ycsb,       adapt,                   16,                     1,                 1,                  0,                1,                     1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/wiki,   9818360,           0, 1.000000, ycsb_c_init,            8, 1697189523,      1,            100, -1.000000, 4.500,            611,            1080,               0,         109138,               0,               0,                0,                 9818360, 2058.348, 1592.011,  31.023,   18.587,  21.631, 458.278, 9818360.000, 0.773, 1.000, 4.491 
named-build/adapt-n3-ycsb,       adapt,                   16,                     1,                 1,                  0,                1,                     1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/wiki,   9818360,           0, 1.000000, ycsb_c,            8, 1697189523,      1,            100, -1.000000, 5.208,            611,            1080,               0,         109138,               0,               0,                0,                 9818360, 2338.825, 841.945,  29.338,   20.687,  11.797, 520.758, 10000000.000, 0.360, 1.000, 4.491 
               bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf, data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/hot-n3-ycsb,         hot,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/wiki,   9818360,           0, 1.000000, ycsb_c_init,            8, 1697189537,      1,            100, -1.000000, 7.501,              0,               0,               0,              0,               0,               0,                0,                       0, 3431.290, 2034.989,  53.983,   30.981,  17.063, 763.954, 9818360.000, 0.593, 1.000, 4.491 
named-build/hot-n3-ycsb,         hot,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/wiki,   9818360,           0, 1.000000, ycsb_c,            8, 1697189537,      1,            100, -1.000000, 5.114,              0,               0,               0,              0,               0,               0,                0,                       0, 2296.732, 699.844,  41.867,   29.558,   5.939, 511.382, 10000000.000, 0.305, 1.000, 4.491 
               bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableDense2, const_enableHash, const_enableHashAdapt, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf, data_name, data_size, data_sorted,  density,          op, payload_size,  rand_seed, run_id, ycsb_range_len, ycsb_zipf,  time, nodeCount_Leaf, nodeCount_Inner, nodeCount_Dense, nodeCount_Hash, nodeCount_Head4, nodeCount_Head8, nodeCount_Dense2, counted_final_key_count,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,       scale,   IPC,   CPU,   GHz 
named-build/art-n3-ycsb,         art,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/wiki,   9818360,           0, 1.000000, ycsb_c_init,            8, 1697189553,      1,            100, -1.000000, 8.052,              0,               0,               0,              0,               0,               0,                0,                       0, 3679.460, 1207.042,  42.095,   27.235,  12.283, 820.109, 9818360.000, 0.328, 1.000, 4.487 
named-build/art-n3-ycsb,         art,                    0,                     0,                 0,                  0,                0,                     0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                4096,               4096, data/wiki,   9818360,           0, 1.000000, ycsb_c,            8, 1697189553,      1,            100, -1.000000, 8.621,              0,               0,               0,              0,               0,               0,                0,                       0, 3870.897, 510.776,  40.543,   29.975,  10.555, 862.093, 10000000.000, 0.132, 1.000, 4.490 
