                    bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableHash, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSize, data_name, data_size, data_sorted,          op, payload_size, run_id, ycsb_range_len, ycsb_zipf,  time,    cycle,    instr, L1_miss, LLC_miss, br_miss,    task,      scale,   IPC,   CPU,   GHz 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.417, 374.520, 447.333,   8.845,    3.680,   4.540, 83.400, 5000000.000, 1.194, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.278, 2077.774, 1482.541,  56.875,   27.545,  14.529, 462.608, 600000.000, 0.714, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.175, 1952.253, 1138.364,  35.146,   18.868,  11.050, 435.008, 5000000.000, 0.583, 1.000, 4.488 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.209, 1563.585, 988.578,  41.161,   21.274,  12.737, 348.141, 600000.000, 0.632, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.886, 1694.145, 663.606,  23.313,   14.741,   9.130, 377.233, 5000000.000, 0.392, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.092, 690.972, 1245.425,  18.031,    5.969,   8.633, 153.856, 600000.000, 1.802, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.737, 662.252, 592.590,  16.985,    9.266,   6.651, 147.475, 5000000.000, 0.895, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.279, 2089.781, 1850.634,  36.693,   15.463,  14.761, 465.289, 600000.000, 0.886, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.939, 1741.948, 1120.583,  28.678,   13.341,   9.295, 387.864, 5000000.000, 0.643, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.203, 1518.821, 1425.655,  25.101,   11.775,  17.839, 338.166, 600000.000, 0.939, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.465, 1315.582, 664.333,  19.660,   11.170,   8.009, 292.945, 5000000.000, 0.505, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.090, 671.412, 735.119,  36.433,   15.029,  10.699, 149.501, 600000.000, 1.095, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.977, 877.751, 511.159,  29.104,   14.734,  10.063, 195.455, 5000000.000, 0.582, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.279, 2090.470, 1214.665,  58.981,   28.034,  14.364, 465.451, 600000.000, 0.581, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.258, 2028.026, 938.706,  43.694,   24.151,  11.375, 451.558, 5000000.000, 0.463, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.187, 1396.596, 813.689,  48.475,   21.978,  14.011, 310.951, 600000.000, 0.583, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.689, 1517.105, 579.340,  39.832,   20.927,  11.325, 337.805, 5000000.000, 0.382, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.088, 660.978, 893.611,  32.248,   15.293,   8.479, 147.181, 600000.000, 1.352, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.811, 728.637, 574.070,  14.953,    7.561,   7.619, 162.286, 5000000.000, 0.788, 1.000, 4.490 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.283, 2117.642, 1482.217,  56.224,   27.522,  14.562, 471.488, 600000.000, 0.700, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.211, 1984.946, 1138.354,  34.628,   18.504,  11.055, 442.255, 5000000.000, 0.573, 1.000, 4.488 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.188, 1409.611, 988.374,  41.463,   21.150,  12.705, 313.850, 600000.000, 0.701, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.580, 1418.977, 663.533,  23.686,   14.427,   9.092, 315.957, 5000000.000, 0.468, 1.000, 4.491 
named-build/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.084, 632.193, 869.697,  31.844,   14.989,   8.463, 140.767, 600000.000, 1.376, 1.000, 4.491 
named-build/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.733, 658.443, 547.878,  13.747,    7.536,   7.651, 146.621, 5000000.000, 0.832, 1.000, 4.491 
named-build/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.283, 2117.140, 1532.134,  56.923,   27.279,  14.505, 471.376, 600000.000, 0.724, 1.000, 4.491 
named-build/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.154, 1934.713, 1195.249,  35.027,   18.595,  11.024, 430.778, 5000000.000, 0.618, 1.000, 4.491 
named-build/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.190, 1422.901, 1024.973,  41.202,   21.161,  12.713, 316.816, 600000.000, 0.720, 1.000, 4.491 
named-build/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.587, 1425.270, 701.433,  23.092,   14.426,   9.100, 317.349, 5000000.000, 0.492, 1.000, 4.491 
named-build/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.134, 1001.539, 1161.708,  61.293,   26.551,  10.439, 223.002, 600000.000, 1.160, 1.000, 4.491 
named-build/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.193, 1071.341, 1001.455,  57.055,   26.604,   9.318, 238.558, 5000000.000, 0.935, 1.000, 4.491 
named-build/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.277, 2070.204, 1280.175,  73.768,   35.725,  12.287, 460.925, 600000.000, 0.618, 1.000, 4.491 
named-build/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.171, 1949.910, 1078.082,  61.160,   32.046,   9.529, 434.198, 5000000.000, 0.553, 1.000, 4.491 
named-build/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.221, 1653.611, 1188.252,  67.972,   31.719,  12.721, 368.179, 600000.000, 0.719, 1.000, 4.491 
named-build/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    600000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.152, 1931.601, 1006.581,  57.826,   30.330,  10.066, 430.414, 5000000.000, 0.521, 1.000, 4.488 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.165, 1058.736, 1279.626,  62.146,   27.587,  10.757, 235.732, 700000.000, 1.209, 1.000, 4.491 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.361, 1222.232, 957.739,  56.666,   27.447,  10.104, 272.155, 5000000.000, 0.784, 1.000, 4.491 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.396, 2539.565, 1583.909,  95.746,   47.580,  12.748, 565.429, 700000.000, 0.624, 1.000, 4.491 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.765, 2483.610, 1094.365,  78.126,   45.961,  10.706, 552.988, 5000000.000, 0.441, 1.000, 4.491 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.278, 1784.016, 1309.701,  70.238,   32.623,  13.701, 397.209, 700000.000, 0.734, 1.000, 4.491 
named-build/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.204, 1979.335, 963.994,  60.727,   30.341,  10.764, 440.712, 5000000.000, 0.487, 1.000, 4.491 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.074, 474.004, 733.733,  20.427,    7.980,   6.478, 105.542, 700000.000, 1.548, 1.000, 4.491 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.416, 373.775, 450.445,   8.103,    2.870,   4.380, 83.236, 5000000.000, 1.205, 1.000, 4.491 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.338, 2169.981, 1501.821,  57.502,   27.787,  14.646, 483.158, 700000.000, 0.692, 1.000, 4.491 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.211, 1986.319, 1084.491,  36.133,   18.948,  10.995, 442.267, 5000000.000, 0.546, 1.000, 4.491 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.250, 1605.141, 1009.410,  42.033,   22.028,  12.888, 357.387, 700000.000, 0.629, 1.000, 4.491 
named-build/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.750, 1571.605, 669.996,  24.029,   14.775,   9.449, 349.930, 5000000.000, 0.426, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.065, 414.536, 648.110,  14.036,    3.620,   6.192, 92.303, 700000.000, 1.563, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.625, 561.555, 451.286,   9.629,    3.947,   4.518, 125.056, 5000000.000, 0.804, 1.000, 4.490 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.344, 2205.138, 1498.058,  57.651,   28.173,  14.628, 490.972, 700000.000, 0.679, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.313, 2075.004, 1084.413,  36.534,   19.533,  11.009, 462.614, 5000000.000, 0.523, 1.000, 4.485 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.248, 1589.185, 1008.306,  42.001,   21.754,  12.876, 353.839, 700000.000, 0.634, 1.000, 4.491 
named-build/dense2-n3-ycsb,      dense2,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.852, 1663.273, 669.977,  23.965,   14.831,   9.424, 370.350, 5000000.000, 0.403, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.110, 702.782, 1245.569,  18.350,    6.667,   8.737, 156.488, 700000.000, 1.772, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.750, 673.364, 594.193,  17.478,    9.731,   6.829, 149.940, 5000000.000, 0.882, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.327, 2095.941, 1878.363,  37.922,   16.175,  14.921, 466.661, 700000.000, 0.896, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.949, 1750.249, 1138.766,  29.990,   13.974,   9.557, 389.710, 5000000.000, 0.651, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.272, 1745.699, 1439.466,  25.968,   12.262,  17.874, 388.685, 700000.000, 0.825, 1.000, 4.491 
named-build/hash-n3-ycsb,        hash,                   16,                     1,                 0,                1,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.556, 1397.226, 659.447,  19.914,   11.386,   8.306, 311.111, 5000000.000, 0.472, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.106, 681.211, 738.700,  37.035,   15.685,  10.908, 151.677, 700000.000, 1.084, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.948, 851.152, 514.043,  29.651,   15.110,  10.127, 189.527, 5000000.000, 0.604, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.331, 2120.787, 1233.742,  59.804,   28.537,  14.462, 472.190, 700000.000, 0.582, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.220, 1993.601, 947.916,  44.678,   24.436,  11.534, 443.894, 5000000.000, 0.475, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.235, 1505.439, 833.371,  49.783,   22.941,  14.220, 335.186, 700000.000, 0.554, 1.000, 4.491 
named-build/heads-n3-ycsb,       heads,                    0,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/wiki,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 1.787, 1604.672, 583.912,  40.712,   21.640,  11.550, 357.305, 5000000.000, 0.364, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.101, 645.156, 896.614,  32.723,   16.004,   8.576, 143.653, 700000.000, 1.390, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096,       int,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 0.826, 741.844, 576.031,  15.634,    7.985,   7.732, 165.193, 5000000.000, 0.776, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c_init,            8,      1,            100, -1.000000, 0.332, 2130.057, 1497.629,  57.513,   28.184,  14.618, 474.261, 700000.000, 0.703, 1.000, 4.491 
named-build/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,           4096, data/urls,    700000,           0, ycsb_c,            8,      1,            100, -1.000000, 2.335, 2097.264, 1084.515,  36.313,   19.339,  10.971, 466.969, 5000000.000, 0.517, 1.000, 4.491 
